run_id,variant_id,sl,activation,distance,cost_scenario,net_points,profit_factor,expectancy,max_closed_trade_drawdown
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,115,52.5,62.5,35.0,SPREAD_PLUS_25,1588.5599999999995,1.5781333022775081,7.90328358208955,310.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,116,52.5,62.5,35.0,SPREAD_PLUS_50,1588.5599999999995,1.5781333022775081,7.90328358208955,310.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,117,52.5,62.5,35.0,SLIPPAGE_BASE,1588.5599999999995,1.5781333022775081,7.90328358208955,310.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,118,52.5,62.5,35.0,COMMISSION_PLUS_25,1588.5599999999995,1.5781333022775081,7.90328358208955,310.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,119,52.5,62.5,35.0,COMBINED_STRESS,1588.5599999999995,1.5781333022775081,7.90328358208955,310.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,120,52.5,62.5,37.5,BASE,1731.7299999999987,1.6302379409987846,8.615572139303476,315.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,121,52.5,62.5,37.5,SPREAD_PLUS_25,1731.7299999999987,1.6302379409987846,8.615572139303476,315.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,122,52.5,62.5,37.5,SPREAD_PLUS_50,1731.7299999999987,1.6302379409987846,8.615572139303476,315.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,123,52.5,62.5,37.5,SLIPPAGE_BASE,1731.7299999999987,1.6302379409987846,8.615572139303476,315.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,124,52.5,62.5,37.5,COMMISSION_PLUS_25,1731.7299999999987,1.6302379409987846,8.615572139303476,315.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,125,52.5,62.5,37.5,COMBINED_STRESS,1731.7299999999987,1.6302379409987846,8.615572139303476,315.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,126,55.0,57.5,22.5,BASE,2201.2899999999963,1.8150692032554034,10.790637254901943,206.82999999999856
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,127,55.0,57.5,22.5,SPREAD_PLUS_25,2201.2899999999963,1.8150692032554034,10.790637254901943,206.82999999999856
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,128,55.0,57.5,22.5,SPREAD_PLUS_50,2201.2899999999963,1.8150692032554034,10.790637254901943,206.82999999999856
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,129,55.0,57.5,22.5,SLIPPAGE_BASE,2201.2899999999963,1.8150692032554034,10.790637254901943,206.82999999999856
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,130,55.0,57.5,22.5,COMMISSION_PLUS_25,2201.2899999999963,1.8150692032554034,10.790637254901943,206.82999999999856
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,131,55.0,57.5,22.5,COMBINED_STRESS,2201.2899999999963,1.8150692032554034,10.790637254901943,206.82999999999856
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,132,55.0,57.5,25.0,BASE,2348.3599999999965,1.8894123885090979,11.511568627450963,176.44999999999982
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,133,55.0,57.5,25.0,SPREAD_PLUS_25,2348.3599999999965,1.8894123885090979,11.511568627450963,176.44999999999982
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,134,55.0,57.5,25.0,SPREAD_PLUS_50,2348.3599999999965,1.8894123885090979,11.511568627450963,176.44999999999982
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,135,55.0,57.5,25.0,SLIPPAGE_BASE,2348.3599999999965,1.8894123885090979,11.511568627450963,176.44999999999982
